City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
2,Souillac,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
4,Arraial Do Cabo,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
6,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
7,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
8,San Antonio,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
9,Sibolga,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
10,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
12,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
15,Castro,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
16,Cidreira,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
18,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
22,Atuona,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
23,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
24,Puerto Ayora,EC,70.47,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
25,Faanui,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
26,Lebu,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
28,Sumbawa,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
31,Atambua,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
33,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
34,Arraial Do Cabo,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
35,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
36,Sucua,EC,70.47,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
38,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
42,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
45,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
47,Avera,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
49,Lebu,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
53,Souillac,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
54,Lebu,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
55,Lebu,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
61,Senanga,ZM,73.06,broken clouds,-16.1167,23.2667,Zango lodge
63,Kaputa,ZM,73.06,broken clouds,-16.1167,23.2667,Zango lodge
65,Avarua,CK,76.05,scattered clouds,-21.2078,-159.775,Paradise Inn
66,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
67,Alta Floresta,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
69,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
70,Puerto Ayora,EC,70.47,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
72,Atuona,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
73,Mahebourg,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
75,Victoria,HK,87.24,clear sky,22.2855,114.1577,Mini Hotel Central
78,Lebu,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
79,Jaru,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
80,Luwuk,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
85,Castro,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
86,Senanga,ZM,73.06,broken clouds,-16.1167,23.2667,Zango lodge
87,Ancud,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
88,Metro,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
89,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
90,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
92,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
94,Grand River South East,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
95,Fare,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
98,Martapura,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
99,Lebu,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
100,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
101,Puerto Ayora,EC,70.47,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
105,Labuhan,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
106,Arraial Do Cabo,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
107,Isangel,VU,78.33,broken clouds,-19.55,169.2667,Tanna Lodge
108,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
109,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
110,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
112,Santa Rosa,PH,84.85,broken clouds,14.3122,121.1114,Erlyn’s Sta Rosa City Home
113,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
114,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
120,Coquimbo,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
122,Fare,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
123,Faanui,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
124,Bengkulu,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
125,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
127,Maragogi,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
130,Lebu,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
132,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
135,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
136,Gondanglegi,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
137,Atuona,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
139,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
140,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
141,San Cristobal,EC,70.47,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
142,Singojuruh,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
144,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
145,Lebu,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
148,Puerto Ayora,EC,70.47,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
151,Faanui,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
153,Mahebourg,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
155,Vao,NC,69.85,broken clouds,-22.6667,167.4833,Hotel Kou-Bugny
156,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
160,Victoria,HK,87.24,clear sky,22.2855,114.1577,Mini Hotel Central
162,Faanui,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
164,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
165,Miraflores,MX,65.05,light rain,19.2167,-98.8083,Hotel Mansión
166,Kaoma,ZM,73.06,broken clouds,-16.1167,23.2667,Zango lodge
167,Caravelas,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
171,Kirakira,SB,82.06,broken clouds,-10.4544,161.9205,SanBiz Lodge
173,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
176,Arraial Do Cabo,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
178,Coihaique,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
180,Arraial Do Cabo,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
181,Bambous Virieux,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
182,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
185,Diego De Almagro,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
186,Avarua,CK,76.05,scattered clouds,-21.2078,-159.775,Paradise Inn
187,Cuamba,MZ,76.53,scattered clouds,-14.8031,36.5372,Hotel Vision
188,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
191,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
193,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
195,Avarua,CK,76.05,scattered clouds,-21.2078,-159.775,Paradise Inn
196,Lakatoro,VU,78.33,broken clouds,-19.55,169.2667,Tanna Lodge
198,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
203,Kiunga,PG,79.18,overcast clouds,-6.1219,141.2906,Airport Lodge Kiunga
205,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
206,Arraial Do Cabo,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
207,Lebu,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
209,Puerto Ayora,EC,70.47,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
210,Atuona,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
215,Grand River South East,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
217,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
218,Atuona,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
220,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
222,Poum,NC,69.85,broken clouds,-22.6667,167.4833,Hotel Kou-Bugny
223,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
226,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
227,Quatre Cocos,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
228,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
229,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
231,Sehithwa,BW,76.42,scattered clouds,-20.4667,22.7167,MONLEK GUEST HOUSE
233,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
235,Belmonte,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
238,Lebu,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
242,Fayaoue,NC,69.85,broken clouds,-22.6667,167.4833,Hotel Kou-Bugny
243,Bengkulu,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
245,Padang,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
246,Atuona,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
247,Takoradi,GH,75.79,broken clouds,4.8845,-1.7554,Raybow International Hotel
254,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
255,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
256,Hambantota,LK,79.77,overcast clouds,6.1241,81.1185,Bungalow 63
259,Avarua,CK,76.05,scattered clouds,-21.2078,-159.775,Paradise Inn
260,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
263,Souillac,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
264,Nabire,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
268,Laguna,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
269,Avarua,CK,76.05,scattered clouds,-21.2078,-159.775,Paradise Inn
270,Ouesso,CG,70.61,overcast clouds,1.6136,16.0517,ABENIE Hotel
274,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
279,Atuona,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
280,Avarua,CK,76.05,scattered clouds,-21.2078,-159.775,Paradise Inn
283,Saint-Philippe,RE,69.35,scattered clouds,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
284,Padang,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
285,Mahebourg,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
286,Saint-Philippe,RE,69.35,scattered clouds,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
287,Ancud,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
288,Laguna,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
291,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
293,Cidreira,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
295,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
296,Bengkulu,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
299,Waingapu,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
303,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
306,Puerto Ayora,EC,70.47,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
309,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
313,Bambous Virieux,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
319,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
321,Mayumba,GA,75.36,overcast clouds,-3.432,10.6554,LIKWALE LODGE
323,Auki,SB,82.06,broken clouds,-10.4544,161.9205,SanBiz Lodge
324,Mendahara,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
327,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
329,Boa Viagem,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
330,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
331,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
337,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
338,Breves,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
340,Arraial Do Cabo,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
341,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
343,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
345,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
347,Barra Do Bugres,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
349,Itarema,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
352,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
354,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
355,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
356,Kiunga,PG,79.18,overcast clouds,-6.1219,141.2906,Airport Lodge Kiunga
359,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
361,Avarua,CK,76.05,scattered clouds,-21.2078,-159.775,Paradise Inn
364,Avarua,CK,76.05,scattered clouds,-21.2078,-159.775,Paradise Inn
368,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
369,Grand Gaube,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
370,Saint-Philippe,RE,69.35,scattered clouds,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
374,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
376,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
379,Meulaboh,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
380,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
383,Inhambane,MZ,76.53,scattered clouds,-14.8031,36.5372,Hotel Vision
384,Saint-Joseph,RE,69.35,scattered clouds,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
389,Le Port,RE,69.35,scattered clouds,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
391,Saint-Philippe,RE,69.35,scattered clouds,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
392,Castro,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
393,Salinas,EC,70.47,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
394,Hambantota,LK,79.77,overcast clouds,6.1241,81.1185,Bungalow 63
395,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
396,Avarua,CK,76.05,scattered clouds,-21.2078,-159.775,Paradise Inn
397,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
399,Vaini,TO,74.34,overcast clouds,-21.2,-175.2,Keleti Beach Resort
404,Grand River South East,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
405,Nkhotakota,MW,75.56,few clouds,-12.9274,34.2961,Sitima Inn
406,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
407,Olinda,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
410,Arraial Do Cabo,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
411,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
412,Castro,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
414,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
418,Garissa,KE,75.7,overcast clouds,-0.4536,39.6401,Sharif Plaza Hotel
420,Atuona,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
421,Atuona,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
424,Puerto Ayora,EC,70.47,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
425,Gizo,SB,82.06,broken clouds,-10.4544,161.9205,SanBiz Lodge
426,Coquimbo,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
427,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
430,Mahebourg,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
431,Kirakira,SB,82.06,broken clouds,-10.4544,161.9205,SanBiz Lodge
435,Biak,ID,74.88,moderate rain,1.7427,98.7792,Hotel Syariah CN Darussalam
437,Faanui,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
438,Vaini,TO,74.34,overcast clouds,-21.2,-175.2,Keleti Beach Resort
443,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
448,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
449,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
450,Grand River South East,MU,72.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
454,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
455,Santa Isabel Do Rio Negro,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
457,Auki,SB,82.06,broken clouds,-10.4544,161.9205,SanBiz Lodge
458,Lebu,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
462,Lata,SB,82.06,broken clouds,-10.4544,161.9205,SanBiz Lodge
